FrameNumber	FrameRows	FrameCols	FaceBoxX	FaceBoxY	FaceBoxW	FaceBoxH	left_eye_lateral_x	left_eye_lateral_y	left_eye_pupil_x	left_eye_pupil_y	left_eye_medial_x	left_eye_medial_y	right_eye_medial_x	right_eye_medial_y	right_eye_pupil_x	right_eye_pupil_y	right_eye_lateral_x	right_eye_lateral_y	nose_tip_x	nose_tip_y	Roll	Pitch	Yaw	anger	contempt	disgust	joy	fear	sadness	surprise	neutral	negative	positive	confusion	frustration	AU1	AU2	AU4	AU5	AU6	AU7	AU9	AU10	AU12	AU14	AU15	AU17	AU18	AU20	AU23	AU24	AU25	AU26	AU28	
228	426	640	237	151	184	184	278.186	198.908	295.826	196.148	314.634	201.186	349.182	202.981	366.71	202.226	385.67	204.491	331.807	245.15	-4.55086	14.5105	5.35696	-1.07493	-1.25424	-0.870036	-1.94333	-0.956895	-0.68731	-1.47091	0.583293	-0.34476	-0.651656	-1.08155	-1.5243	-1.10034	-0.827521	-1.38998	-0.347782	-0.900878	-0.274715	-1.21431	-0.142267	-0.649495	-0.390929	-0.401891	-0.306234	-0.885009	-0.917821	-0.0379026	0.253071	-0.413018	0.0197768	-1.1756
229	426	640	238	152	183	183	278.23	199.569	295.026	196.949	314.494	201.445	348.863	202.86	365.976	202.355	385.158	203.972	332.387	244.772	-4.4497	13.5952	4.63694	-1.08738	-1.25432	-0.925838	-1.72068	-0.950718	-0.635418	-1.40895	0.70785	-0.620822	-0.463191	-1.15358	-1.74479	-1.09975	-0.829192	-1.5664	-0.20176	-0.897002	-0.299882	-1.35615	-0.105062	-0.902471	-0.278865	-0.567466	-0.444716	-0.783716	-0.841467	-0.145253	0.136964	-0.236143	0.0615176	-1.11325
230	426	640	237	151	185	185	277.837	199.236	295.538	196.65	314.454	201.299	349.16	202.889	366.142	202.116	385.812	204.181	332.051	245.371	-4.31359	13.9932	5.23234	-0.95926	-1.30225	-0.805353	-1.73213	-0.854528	-0.90425	-1.45682	0.470133	-0.268071	-0.579314	-1.47788	-1.19718	-1.12833	-0.830907	-1.37567	-0.302424	-0.908124	-0.219411	-1.11149	-0.0752394	-0.782707	-0.378213	-0.45237	-0.25274	-0.73628	-0.994468	-0.091577	0.364171	-0.336954	0.116809	-0.91763
231	426	640	237	152	184	184	277.884	199.665	295.535	196.781	314.385	201.668	348.98	203.202	366.508	202.536	385.515	204.437	331.659	245.567	-4.38521	13.9305	5.61614	-1.04153	-1.32349	-0.806442	-1.85849	-0.898207	-0.802603	-1.46347	0.572386	-0.327539	-0.626444	-1.48435	-1.30728	-1.11536	-0.827419	-1.38919	-0.305975	-0.923075	-0.331261	-1.12898	-0.0442415	-0.680067	-0.278492	-0.36465	-0.276857	-0.918094	-0.938215	-0.0566504	0.288503	-0.330729	0.133856	-1.03014
232	426	640	237	151	183	183	278.468	198.717	295.678	196.409	314.816	200.926	349.27	202.656	366.194	202.44	385.656	204.099	331.991	245.151	-4.29634	14.1583	4.78537	-1.10651	-1.27998	-0.821338	-1.81921	-0.99625	-0.793479	-1.38767	0.632801	-0.542813	-0.55236	-1.04364	-1.80841	-1.11178	-0.829557	-1.41141	-0.231426	-0.906677	-0.269183	-1.33478	-0.0497031	-0.698374	-0.395064	-0.401735	-0.379649	-0.796682	-0.963606	-0.0422867	0.286282	-0.392882	0.0534409	-1.12809
233	426	640	237	151	184	184	278.006	199.206	294.861	196.548	314.496	201.229	349.081	202.782	366.238	202.224	385.605	204.036	331.736	245.263	-4.6272	13.9354	4.72853	-1.07169	-1.3129	-0.876133	-1.72086	-0.864268	-0.844771	-1.41222	0.536383	-0.488331	-0.518889	-1.29379	-1.4397	-1.09023	-0.827946	-1.37552	-0.296881	-0.915759	-0.317831	-1.20471	-0.0323478	-0.817428	-0.3455	-0.462798	-0.335097	-0.799889	-0.958326	-0.122715	0.229997	-0.394207	0.0963102	-1.05201
234	426	640	237	151	185	185	277.879	198.736	295.268	196.621	314.596	200.822	349.398	202.431	367.002	201.93	386.151	203.744	332.341	244.578	-4.5167	14.0852	4.94855	-1.01434	-1.34857	-0.746658	-1.63266	-0.919012	-0.954058	-1.41584	0.527176	-0.430691	-0.487151	-1.41898	-1.24979	-1.13664	-0.830865	-1.45443	-0.176262	-0.87328	-0.300867	-1.23578	-0.0627144	-0.53418	-0.358508	-0.388536	-0.299356	-0.822549	-0.946107	-0.0851369	0.356387	-0.336434	0.0387683	-1.00216
235	426	640	236	151	185	185	277.7	198.967	295.58	196.621	314.415	201.083	349.214	202.721	366.206	202.295	385.966	204.063	332.39	245.199	-4.35664	13.8538	4.62779	-0.895884	-1.26022	-0.769828	-1.86393	-0.831352	-0.831948	-1.31366	0.307173	-0.0187407	-0.694825	-1.5474	-1.17101	-1.11474	-0.830886	-1.32486	-0.212184	-0.893103	-0.279961	-1.14811	-0.112636	-0.706697	-0.344162	-0.413406	-0.211101	-0.826115	-1.067	-0.0689603	0.463492	-0.390238	0.0885733	-0.915514
236	426	640	238	152	183	183	278.461	199.332	295.535	197.179	314.739	201.259	349.122	202.722	366.718	201.898	385.432	203.884	332.118	244.572	-4.48234	14.1075	4.84514	-0.912055	-1.24887	-0.913405	-1.89329	-0.873709	-0.544567	-1.267	0.492416	-0.22717	-0.638554	-1.00926	-1.81476	-1.12377	-0.829198	-1.54953	-0.0670062	-0.907101	-0.33327	-1.35061	-0.023119	-0.902151	-0.291957	-0.472953	-0.376921	-0.929944	-0.818461	0.00990241	0.207582	-0.296399	0.0406261	-1.11031
237	426	640	238	151	183	183	278.51	199.278	296.663	197.089	314.838	201.086	349.269	202.436	365.812	202.244	385.628	203.479	332.59	244.457	-4.28616	13.4648	3.8728	-0.915852	-1.21289	-0.977777	-1.84156	-0.826051	-0.57881	-1.14874	0.471112	-0.366902	-0.593352	-1.15632	-1.76241	-1.15782	-0.83074	-1.57218	-0.0148242	-0.875968	-0.27612	-1.33184	-0.0418494	-0.896429	-0.331819	-0.437872	-0.419263	-0.886168	-0.812406	-0.0456614	0.22938	-0.268746	-0.0037855	-1.00093
238	426	640	237	151	184	184	278.367	198.8	295.995	196.764	314.769	201.013	349.275	202.747	366.678	201.797	385.716	204.193	332.622	244.275	-4.12899	14.1797	3.69369	-0.964197	-1.30939	-0.920931	-1.99484	-0.851151	-0.73235	-1.32218	0.596319	-0.372629	-0.698095	-0.986365	-1.76696	-1.14426	-0.830747	-1.54534	-0.0637819	-0.915572	-0.406284	-1.39252	0.0148478	-0.823597	-0.384672	-0.519231	-0.470436	-0.878101	-0.768367	-0.0195626	0.237199	-0.26504	0.0833109	-1.05276
239	426	640	237	151	185	185	278.087	198.293	295.964	197.448	314.754	200.622	349.51	202.463	366.776	201.943	386.218	204.02	332.666	245.057	-4.31661	14.2332	4.78079	-1.05053	-1.24651	-0.841046	-1.75822	-0.82262	-0.813511	-1.39724	0.490808	-0.348687	-0.573606	-1.17667	-1.50675	-1.14838	-0.830684	-1.39485	-0.181869	-0.91494	-0.332846	-1.14168	-0.113956	-0.680335	-0.321938	-0.336593	-0.203382	-0.777773	-0.949992	-0.0158406	0.511392	-0.381835	0.0338259	-1.06143
240	426	640	237	151	185	185	278.392	198.75	295.892	197.296	314.989	200.897	349.677	202.566	366.771	202.509	386.311	203.942	332.552	244.808	-4.37465	13.2463	4.52747	-1.09228	-1.27025	-0.949827	-1.76709	-0.804776	-0.853881	-1.40319	0.437032	-0.451766	-0.556962	-1.39563	-1.30979	-1.10243	-0.828777	-1.49276	-0.0704972	-0.932109	-0.373905	-1.15426	-0.0756296	-0.926772	-0.343902	-0.367512	-0.23298	-0.866916	-0.915823	0.00828663	0.393669	-0.301797	0.0756891	-0.932868
241	426	640	239	152	182	182	279.004	199.417	295.317	197.005	315.015	201.15	349.144	202.432	367.168	201.361	385.183	203.407	332.502	244.346	-4.29706	13.7896	4.72594	-0.970644	-1.08963	-1.02965	-1.82146	-0.796115	-0.635316	-1.19825	0.359864	-0.34544	-0.593012	-1.33924	-1.86318	-1.11172	-0.828414	-1.68025	-0.0342825	-0.880239	-0.310658	-1.54849	-0.086274	-0.986388	-0.333008	-0.533221	-0.504808	-0.919531	-0.751765	-0.0991256	0.215907	-0.265096	0.0507167	-1.12807
242	426	640	240	154	179	179	281.609	198.936	297.697	197.263	317.095	201.892	350.74	204.339	370.461	204.188	386.281	206.548	331.111	245.432	-4.32731	12.8952	3.28145	-1.48769	-1.19216	-1.08277	-1.90599	-1.09261	-0.685439	-1.47711	0.830866	-1.10549	-0.454076	-0.806948	-1.86312	-0.91424	-0.726078	-1.45089	-0.212511	-1.01576	-0.123735	-1.6812	-0.202203	-1.11553	-0.361374	-0.395753	0.0160453	-0.604724	-0.72717	0.338872	0.330709	-0.474145	-0.0892438	-0.988686
243	426	640	240	153	180	180	281.058	199.298	297.943	196.877	316.728	202.09	350.544	204.38	369.407	203.275	386.265	206.422	331.397	245.356	-4.45636	12.1482	2.65824	-1.5836	-1.20435	-1.1773	-1.87434	-1.22187	-0.640007	-1.39672	0.902271	-1.395	-0.340785	-1.01262	-1.97344	-0.897539	-0.708005	-1.56103	-0.359052	-0.991379	0.0892154	-1.78178	-0.313215	-1.01446	-0.329161	-0.469073	-0.202676	-0.961242	-0.705949	0.263671	0.19911	-0.410056	-0.0584138	-0.77861
244	426	640	239	153	182	182	280.844	198.955	293.235	196.031	316.806	201.801	350.9	204.138	370.8	203.242	386.914	206.226	331.657	245.244	-4.68668	12.5298	3.05985	-1.19889	-1.15404	-0.983	-1.79576	-1.27399	-0.799829	-1.53388	0.886947	-1.00035	-0.415988	-0.937205	-1.67912	-1.00463	-0.769782	-1.56024	-0.490306	-0.974601	-0.00240571	-1.63316	-0.20922	-1.07575	-0.38784	-0.418702	-0.160506	-0.715117	-0.735351	0.257031	0.374628	-0.436502	-0.0644182	-0.842757
245	426	640	239	153	183	183	280.559	199.255	292.003	195.591	316.685	202.023	350.933	204.284	370.623	203.328	387.109	206.291	331.928	245.412	-4.38611	12.7659	2.62421	-1.33203	-1.02842	-0.904409	-1.63891	-1.20254	-0.884859	-1.46228	0.686577	-0.967176	-0.340921	-1.14125	-1.37162	-1.01001	-0.777826	-1.52729	-0.542402	-0.964469	-0.0109915	-1.58728	-0.246358	-1.17707	-0.403771	-0.415034	-0.15693	-0.678538	-0.746073	0.182155	0.317545	-0.349903	-0.0286959	-0.766604
246	426	640	240	154	180	180	280.977	199.361	299.217	197.085	316.555	202.067	350.284	204.276	369.873	203.533	385.911	206.232	331.596	245.625	-4.45187	12.4399	2.96796	-1.44267	-1.22887	-0.984356	-1.92789	-1.21213	-0.601452	-1.46291	0.785981	-0.967575	-0.470026	-0.93579	-1.93904	-1.01881	-0.764618	-1.63195	-0.508495	-0.972608	0.138411	-1.857	-0.301254	-1.12817	-0.372387	-0.404223	-0.280351	-0.78285	-0.746643	0.195602	0.197185	-0.412788	-0.0990225	-0.863861
247	426	640	238	153	182	182	279.987	198.795	296.129	197.052	315.932	201.72	350.01	204.133	370.526	203.006	386.009	206.3	330.957	245.49	-4.53551	12.1412	2.41902	-1.26757	-1.17237	-0.678096	-1.90921	-1.30917	-0.656842	-1.69635	1.06379	-0.705924	-0.539813	-0.895336	-1.71413	-1.03298	-0.766379	-1.54069	-0.527077	-0.955396	0.0754184	-1.47159	-0.265292	-0.884641	-0.421442	-0.285783	-0.166985	-0.668936	-0.773486	0.163112	0.279703	-0.475494	-0.0639533	-0.877386
248	426	640	239	153	182	182	280.232	199.109	294.207	196.036	316.212	201.969	350.323	204.318	370.802	203.006	386.355	206.42	331.772	245.806	-4.50836	12.6333	3.53016	-1.29588	-1.17489	-0.869476	-1.7896	-1.29799	-0.602486	-1.62771	1.00285	-0.92042	-0.403799	-0.900841	-1.6328	-1.00305	-0.770343	-1.5241	-0.644509	-0.966549	0.0450548	-1.61236	-0.316745	-1.07883	-0.484087	-0.294691	-0.141784	-0.763533	-0.777578	0.227394	0.355638	-0.415463	-0.0302303	-0.928945
249	426	640	238	152	183	183	279.191	198.929	296.896	196.711	315.338	201.479	349.604	203.534	368.529	202.688	385.796	205.323	331.64	244.767	-3.99521	13.7729	3.77412	-1.24972	-1.16518	-0.717738	-1.86317	-1.19367	-0.709729	-1.45127	0.732147	-0.605725	-0.539359	-1.15477	-1.62109	-1.05788	-0.80379	-1.48464	-0.529588	-0.955075	-0.430633	-1.44204	-0.0166131	-0.519483	-0.325982	-0.34706	-0.261784	-0.689011	-0.842505	0.0887977	0.305874	-0.343222	-0.0402578	-1.01688
250	426	640	237	152	183	183	278.344	198.932	296.139	197.039	314.571	201.116	348.909	202.823	368.273	202.673	385.173	204.243	332.01	243.417	-3.72763	14.4244	4.12781	-1.01936	-1.3271	-0.959701	-1.97983	-0.742124	-0.683862	-1.20788	0.574959	-0.439176	-0.682063	-1.15625	-1.7567	-1.11154	-0.819991	-1.67348	0.060706	-0.888659	-0.409918	-1.6592	-0.0764907	-0.604558	-0.262984	-0.498874	-0.426654	-0.832664	-0.775174	-0.0352947	0.18091	-0.345023	-0.0308603	-1.29519
251	426	640	237	151	183	183	278.636	197.862	297.013	196.584	314.928	200.471	349.331	202.581	366.735	202.661	385.669	204.425	331.101	243.088	-4.01018	14.4346	4.99889	-1.15207	-1.30782	-0.990627	-1.8762	-0.850077	-0.58927	-1.36533	0.700121	-0.620182	-0.559242	-1.11156	-1.9376	-1.1349	-0.814808	-1.57694	0.0402419	-0.93517	-0.449243	-1.62183	0.014483	-0.635684	-0.352955	-0.462692	-0.506881	-0.916917	-0.698336	-0.0249439	0.053043	-0.403893	-0.0858048	-1.13089
252	426	640	237	151	184	184	278.311	198.868	296.037	196.588	314.77	201.144	349.329	202.937	366.291	202.67	385.827	204.445	331.743	244.888	-3.77926	13.7553	4.15071	-1.00355	-1.27476	-0.964365	-1.97938	-0.899234	-0.832422	-1.38332	0.557989	-0.451926	-0.676969	-1.12346	-1.52331	-1.10441	-0.823599	-1.44214	-0.0553983	-0.948776	-0.458922	-1.39908	-0.0267372	-0.694959	-0.406449	-0.397091	-0.277627	-0.855371	-0.871503	-0.00241841	0.320548	-0.326857	0.0297532	-1.11414
253	426	640	236	152	184	184	277.722	199.303	295.952	197.749	314.212	201.563	348.801	203.34	367.369	202.641	385.331	204.832	331.571	245.13	-3.93188	14.0379	4.74058	-0.919894	-1.26302	-0.921204	-1.87157	-0.80378	-0.850067	-1.28571	0.364652	-0.255603	-0.660467	-1.22478	-1.47458	-1.12436	-0.821216	-1.45916	-0.145465	-0.954652	-0.538706	-1.33626	-0.0353382	-0.602226	-0.44155	-0.456521	-0.34748	-1.04915	-0.880047	-0.193496	0.20653	-0.352604	0.0481542	-1.2204
254	426	640	237	151	185	185	278.059	199.133	296.323	197.352	314.646	201.478	349.327	203.335	367.855	202.871	385.954	204.909	331.791	245.184	-4.0001	13.6883	4.12804	-0.963342	-1.22247	-0.890053	-1.90284	-0.746195	-0.801937	-1.29539	0.133663	0.0222124	-0.717976	-1.31846	-1.3652	-1.09046	-0.823057	-1.42658	-0.115536	-0.966322	-0.458981	-1.33843	-0.0454807	-0.783377	-0.426282	-0.413051	-0.247125	-0.947326	-0.940883	-0.0302667	0.295487	-0.384263	0.0745859	-1.11986
255	426	640	237	151	185	185	278.111	198.89	296.877	197.75	314.699	201.298	349.382	203.214	367.834	203.052	386.013	204.852	331.929	245.036	-3.93442	13.6187	3.55935	-0.913665	-1.17382	-0.92832	-1.96445	-0.807782	-0.926362	-1.28813	0.229526	-0.128773	-0.743184	-1.21808	-1.33675	-1.10073	-0.821878	-1.38093	-0.00759902	-0.950067	-0.435116	-1.38231	-0.0371336	-0.604519	-0.37694	-0.43453	-0.269648	-1.00884	-0.927249	-0.00712613	0.313676	-0.356866	0.130493	-1.01002
256	426	640	236	151	185	185	277.36	198.465	295.602	197.39	313.988	200.877	348.708	202.796	367.63	202.329	385.378	204.436	331.825	244.961	-3.84525	14.2241	4.3634	-1.03501	-1.22674	-0.868278	-1.95404	-0.780357	-0.678468	-1.38949	0.505416	-0.199971	-0.706043	-1.61269	-1.6498	-1.11658	-0.825662	-1.38995	-0.160173	-0.885849	-0.356042	-1.22284	-0.0454174	-0.684706	-0.439927	-0.426199	-0.218998	-1.05643	-0.907915	-0.0357514	0.301621	-0.35682	0.0466053	-1.1409
257	426	640	238	152	183	183	278.399	199.146	296.341	196.96	314.629	201.317	348.97	203.012	367.58	202.206	385.238	204.42	332.569	244.243	-4.39617	13.8792	4.97432	-1.01289	-1.311	-0.96224	-2.04396	-0.782285	-0.656009	-1.21513	0.504953	-0.34842	-0.723837	-1.08203	-2.03465	-1.12341	-0.826146	-1.64705	0.0867082	-0.916341	-0.370155	-1.53619	-0.00873892	-0.957659	-0.354878	-0.455314	-0.387275	-0.994372	-0.760255	-0.0168474	0.17086	-0.303694	0.0331309	-1.02276
258	426	640	236	151	185	185	277.729	198.862	296.453	197.617	314.443	201.333	349.246	203.308	367.928	202.985	386.005	205.005	332.046	245.191	-3.9549	13.8475	4.15304	-0.89735	-1.1781	-0.858362	-1.88271	-0.73485	-0.861811	-1.3608	0.00414741	0.237927	-0.749029	-1.35262	-1.36553	-1.09369	-0.824194	-1.35199	-0.0367925	-0.94614	-0.468317	-1.28054	-0.00879053	-0.712363	-0.415368	-0.416178	-0.213888	-1.0301	-0.926662	-0.00507096	0.276917	-0.346895	0.139576	-0.981502
259	426	640	236	152	184	184	277.847	199.059	296.699	197.777	314.368	201.423	348.987	203.299	367.233	202.604	385.55	204.894	331.894	244.708	-3.93806	13.6534	4.45016	-1.02149	-1.17073	-1.02656	-2.07728	-0.741141	-0.667997	-1.28342	0.274811	-0.13604	-0.778143	-1.24736	-1.55652	-1.09603	-0.820633	-1.43947	-0.0479752	-0.934419	-0.518535	-1.4318	-0.0734973	-0.64615	-0.322171	-0.484749	-0.24908	-0.905602	-0.928682	0.00818513	0.204559	-0.334705	0.0690154	-1.12971
260	426	640	237	152	184	184	278.107	198.942	295.87	197.317	314.508	201.322	349.013	203.214	368.452	202.895	385.457	204.827	331.677	244.421	-3.8939	13.8651	4.26664	-1.01123	-1.20188	-1.06613	-1.9832	-0.849723	-0.702927	-1.37003	0.449084	-0.379045	-0.676803	-1.22539	-1.59812	-1.05644	-0.806267	-1.47685	0.0822602	-0.959649	-0.607716	-1.53806	0.00424606	-0.576946	-0.312819	-0.411474	-0.303647	-0.952412	-0.879856	0.0161642	0.295915	-0.331419	0.0427756	-1.15268
261	426	640	237	151	184	184	278.606	198.532	296.788	197.153	314.976	200.961	349.452	202.899	367.933	203.197	385.865	204.562	331.577	244.53	-3.95138	13.4092	4.08661	-1.14703	-1.25227	-1.03377	-1.97468	-0.884963	-0.736172	-1.2877	0.609577	-0.671226	-0.621001	-1.30976	-1.85995	-1.08696	-0.813339	-1.50425	0.0698289	-0.951513	-0.569018	-1.48342	-0.0646439	-0.634791	-0.382255	-0.41218	-0.272055	-1.1225	-0.854732	-0.0149554	0.244668	-0.334353	0.0341229	-0.856666
262	426	640	237	151	185	185	277.997	199.251	296.835	197.129	314.718	201.508	349.526	203.28	368.571	203.346	386.287	204.764	331.667	245.136	-3.76977	13.6529	3.57075	-0.970194	-1.26647	-0.90302	-1.85106	-0.797877	-0.917535	-1.31054	0.113117	-0.0860733	-0.672522	-1.39526	-1.03074	-1.1289	-0.823837	-1.40864	-0.0541953	-0.977599	-0.558684	-1.28407	-0.0321983	-0.837421	-0.35493	-0.341329	-0.153906	-1.08027	-0.93011	-0.0326598	0.333624	-0.332519	0.0945533	-1.00956
263	426	640	237	151	184	184	278.226	198.77	296.293	197.476	314.711	201.076	349.295	202.897	368.446	202.783	385.82	204.435	332.342	244.889	-4.23577	13.9491	5.52404	-0.946258	-1.19458	-1.00595	-1.94425	-0.938269	-0.909923	-1.33281	0.460412	-0.465576	-0.658945	-1.19089	-1.70581	-1.10987	-0.829609	-1.49796	0.0632153	-0.907088	-0.491581	-1.33868	-0.0561221	-0.654063	-0.380903	-0.432509	-0.27343	-0.843309	-0.929883	0.0443451	0.317727	-0.369619	0.11831	-0.990048
264	426	640	237	151	184	184	278.372	199.102	296.253	197.541	314.798	201.283	349.324	202.985	368.471	202.965	385.787	204.398	331.812	244.411	-3.69545	13.9174	4.20905	-0.992889	-1.25856	-0.931588	-1.91301	-0.958269	-0.771136	-1.33711	0.401201	-0.334913	-0.63839	-1.12951	-1.57893	-1.08419	-0.820664	-1.54196	-0.0780447	-0.946031	-0.548493	-1.4832	-0.0518293	-0.575946	-0.344257	-0.425671	-0.282089	-0.861544	-0.894124	0.034681	0.297447	-0.27194	0.0507161	-1.07308
265	426	640	237	152	184	184	278.39	199.047	296.548	197.587	314.832	201.452	349.376	203.367	368.456	202.107	385.86	205.004	332.411	244.907	-4.18461	14.2292	5.96245	-0.986019	-1.12053	-0.889655	-1.92558	-0.910697	-0.770118	-1.36679	0.396199	-0.217674	-0.682095	-1.28784	-1.40366	-1.1243	-0.825942	-1.55706	-0.0887549	-0.941711	-0.59159	-1.49412	0.00826793	-0.659083	-0.35036	-0.473796	-0.2426	-0.965175	-0.962709	0.0307186	0.272114	-0.376514	0.0805253	-1.10006
266	426	640	241	156	177	177	280.563	201.88	297.887	200.682	315.648	204.216	348.907	206.079	367.427	207.014	384.034	207.676	331.27	245.638	-5.46523	10.7829	3.67847	-2.49104	-1.24823	-0.489625	-1.30499	-1.6264	0.0752996	-1.90128	1.12669	-1.35425	0.217554	-1.0546	-1.04409	-0.699153	-0.706919	-1.42517	-0.943065	-0.59669	0.777253	-1.46634	-0.369845	-1.04942	-0.265201	-0.497043	-0.454962	-0.667522	-0.917499	0.374793	0.0121901	-0.452912	-0.0452988	-1.39355
267	426	640	240	155	180	180	280.063	201.562	297.053	199.473	315.79	203.681	349.655	205.331	367.88	204.569	385.419	206.697	332.153	246.472	-5.15116	13.4289	5.02555	-1.85045	-1.23917	-0.289467	-1.37033	-1.62493	-0.382197	-1.95438	0.791814	-0.630007	-0.0898033	-1.31746	-1.08269	-1.05552	-0.829255	-1.37324	-0.964564	-0.718355	0.579822	-1.37833	-0.217521	-1.12514	-0.394711	-0.452474	-0.274744	-0.558727	-0.944933	0.155085	0.162257	-0.297997	0.116321	-0.784626
268	426	640	238	152	183	183	278.964	199.478	296.66	197.054	315.181	201.909	349.513	203.851	368.25	202.759	385.773	205.519	332.097	245.334	-4.91128	15.1444	5.7568	-1.14565	-1.09367	-0.580086	-1.92364	-1.19974	-0.692773	-1.56107	0.780825	-0.321916	-0.640212	-1.23349	-1.36101	-1.1467	-0.830873	-1.59796	-0.589987	-0.891649	-0.184905	-1.36596	-0.0446857	-0.776106	-0.416881	-0.457756	-0.195073	-0.746593	-0.911103	0.181261	0.279059	-0.393563	0.0951211	-0.920312
269	426	640	236	152	184	184	277.976	199.318	296.237	196.586	314.448	201.868	349.022	203.92	368.855	202.818	385.54	205.703	331.88	245.367	-4.18192	14.3837	4.71697	-1.04129	-1.19335	-0.724765	-1.87182	-1.04457	-0.727634	-1.42517	0.402971	-0.134883	-0.641837	-1.2817	-1.26724	-1.12746	-0.829487	-1.45461	-0.528381	-0.917911	-0.325217	-1.24366	-0.0539048	-0.616479	-0.38085	-0.41723	-0.105681	-0.796863	-0.922648	0.121464	0.319146	-0.370051	0.106481	-1.04504
270	426	640	237	152	183	183	278.459	199.761	296.215	197.194	314.784	202.068	349.217	203.89	368.4	203.284	385.583	205.431	331.446	245.162	-4.57196	14.6445	5.60153	-0.971441	-1.17744	-0.78427	-1.79477	-1.093	-0.961662	-1.39878	0.433454	-0.363039	-0.581206	-1.5333	-1.03875	-1.13802	-0.829361	-1.59205	-0.377298	-0.955125	-0.549978	-1.48613	-0.0556325	-0.544467	-0.427726	-0.362042	-0.205573	-0.83508	-0.878443	0.0883241	0.237218	-0.404876	0.0778135	-1.16805
271	426	640	237	152	183	183	277.93	199.068	295.51	197.913	314.172	201.338	348.526	203.127	368.244	202.337	384.809	204.633	331.605	244.398	-3.84321	14.5982	5.19496	-1.06325	-1.32819	-0.899917	-1.91141	-1.10525	-0.681612	-1.55721	0.553877	-0.378895	-0.597418	-1.26237	-1.28482	-1.1529	-0.827124	-1.64912	-0.188919	-0.891605	-0.466642	-1.42234	-0.0182178	-0.704657	-0.407708	-0.428186	-0.1678	-0.956075	-0.797308	0.102459	0.337524	-0.341316	0.0323547	-1.16806
272	426	640	237	152	183	183	278.44	199.649	296.257	197.766	314.676	201.984	349.026	203.835	367.918	203.124	385.303	205.407	331.83	244.852	-4.41608	14.9113	5.78729	-0.918912	-1.21992	-0.797305	-2.05895	-1.07776	-0.583525	-1.46119	0.407679	0.0490235	-0.758481	-1.38761	-0.935118	-1.13894	-0.829451	-1.66391	-0.241804	-0.934011	-0.587383	-1.62285	-0.109789	-0.704769	-0.396377	-0.435327	-0.167654	-0.740828	-0.878376	0.218288	0.325224	-0.352375	-0.00119169	-1.05268
273	426	640	237	152	184	184	278.054	199.315	296.108	197.109	314.448	201.581	348.946	203.364	367.704	203.11	385.379	204.863	331.808	245.096	-4.11301	14.3345	5.52948	-0.931268	-1.21875	-0.862539	-2.08647	-1.11674	-0.713682	-1.42624	0.333923	-0.0639854	-0.760093	-1.33957	-1.02818	-1.14826	-0.828297	-1.68539	-0.112907	-0.915236	-0.610943	-1.43992	-0.0469649	-0.606722	-0.47907	-0.374701	-0.115722	-0.899568	-0.934551	0.155803	0.333637	-0.375509	0.0256044	-1.09496
274	426	640	237	153	183	183	278.22	200.059	296.144	198.15	314.45	202.209	348.791	203.885	367.627	202.738	385.059	205.272	331.488	245.036	-3.83082	14.4781	4.74975	-0.919363	-1.24628	-0.76056	-2.0453	-1.03148	-0.810212	-1.2294	0.243702	-0.0288012	-0.766746	-1.57346	-1.13115	-1.13557	-0.828357	-1.67451	-0.022724	-0.953729	-0.68305	-1.59715	-0.146313	-0.503748	-0.41383	-0.500356	-0.188584	-0.93581	-0.866667	0.167472	0.240133	-0.37092	0.0454349	-1.00283
275	426	640	236	152	184	184	277.288	199.035	295.354	197.298	313.698	201.358	348.211	203.196	366.93	202.504	384.662	204.752	331.331	244.669	-3.81391	14.2233	3.60802	-1.11314	-1.33111	-0.823296	-2.12791	-1.05783	-0.593011	-1.36002	0.451697	-0.21064	-0.748163	-1.27747	-1.15469	-1.15748	-0.82889	-1.62849	-0.0969123	-0.927803	-0.607429	-1.39318	-0.0222669	-0.4637	-0.469465	-0.365469	-0.130446	-0.784974	-0.862721	0.149077	0.369553	-0.384374	0.0991437	-1.10922
276	426	640	236	152	184	184	277.164	199.646	295.323	197.681	313.536	201.786	348.012	203.45	366.826	202.669	384.421	204.823	330.75	245.322	-3.84715	14.2183	3.49068	-1.05953	-1.32682	-0.860718	-1.92747	-0.930583	-0.770192	-1.25063	0.126536	-0.122274	-0.671592	-1.36166	-1.1401	-1.1388	-0.826594	-1.49121	-0.174068	-0.962803	-0.630623	-1.2455	-0.108259	-0.527343	-0.422845	-0.343672	-0.174204	-0.846559	-0.902485	0.0627989	0.314833	-0.39414	0.0180661	-1.02119
277	426	640	237	152	183	183	277.3	199.954	295.318	197.589	313.54	201.969	347.889	203.517	367.204	202.882	384.163	204.769	330.953	245.651	-3.85036	15.5822	4.76085	-1.10769	-1.3495	-0.786769	-2.00129	-0.905266	-0.788475	-1.17834	0.270522	-0.218163	-0.7124	-1.50999	-1.28501	-1.122	-0.825462	-1.56161	-0.146984	-0.975764	-0.620691	-1.34519	-0.14485	-0.579998	-0.37931	-0.326435	-0.161461	-0.856364	-0.866787	0.0569449	0.314981	-0.378536	0.0782044	-1.00822
